star_id,flux_mean,flux_std,flux_skew,flux_kurt,err_mean,err_std,depth_mean,depth_std,duration_mean,duration_std,ingress_mean,egress_mean,ratio_ingress_egress,depth_over_duration,teff,radius,mass,logg,feh,label
2832589,9416.364285406404,35.335441092226986,-1.0732486063925848,0.13337288500240074,4.974615513362069,0.011251398829907451,0.0110779954120516,0.0,32.83800152761978,0.0,17.73708542098757,15.100916106632212,1.1745700804620385,0.0003373529008877439,5251.0,0.778,0.869,4.592,-0.04,1.0
2834463,28171.655371305416,7.181110910459094,0.4084018992879706,1.1289454922857889,6.361010699076355,0.006712734872361536,0.0007870361441746002,2.168404344971009e-19,32.44977099636162,0.0,10.748532205594527,21.701238790767093,0.4952957669343641,2.4253980714035385e-05,6243.0,1.084,1.048,4.39,-0.14,1.0
2834805,134917.94240938165,93.08924780833213,-0.29579200086548746,-0.8413193101475516,11.455090892324094,0.03085980445140434,0.0015925761545076001,2.168404344971009e-19,9.154678671708098,0.0,0.306518515710195,8.848160155997903,0.03464205842390374,0.00017396306715453368,6148.0,1.685,1.176,4.055,0.0,1.0
2849805,67935.9966520936,15.530027181881321,0.3851372656855741,4.61927856762282,8.364019408559114,0.015187425893171388,0.0008523535798303001,1.0842021724855044e-19,33.471614705529646,0.0,4.761252125332248,28.7103625801974,0.16583740265192112,2.546496671475252e-05,5751.0,0.983,0.987,4.447,0.06,1.0
2853780,60917.8637955665,13.214651207496626,0.043778756762942656,0.23885323535445702,8.12773122198276,0.015351072588070286,0.0007630033069289997,2.168404344971009e-19,31.080818184076634,0.0,12.444635965854104,18.63618221822253,0.6677674189039788,2.454900890514181e-05,5295.0,3.152,1.501,3.617,0.02,1.0
2861126,8139.14246941032,25.318536894356473,-0.24666356502266754,-0.6735687832309103,7.2195861495331695,0.19141938497450542,0.0089969104155898,0.0,88.68172074962786,0.0,14.01784229043551,74.66387845919235,0.18774596755445827,0.00010145168855641389,3606.0,0.395,0.413,4.859,-0.2,1.0
3116412,35794.978004310346,8.059155330491604,1.5387501382744981,15.074348820045333,6.40510299341133,0.02414424367779326,0.0007228715112432002,1.0842021724855044e-19,31.75512829618674,0.0,12.219849153254472,19.535279142932268,0.6255272032879207,2.276392908058494e-05,5765.0,1.242,0.968,4.236,0.0,1.0
3122913,6984.364372598522,29.255674400263675,-0.3954088179132818,0.019270655658144786,4.025538519211822,0.004948189109923129,0.0108708245679736,0.0,26.62608560053195,0.0,8.480329104801058,18.145756495730893,0.4673450037451566,0.00040827721816830625,4703.0,0.701,0.686,4.582,-0.14,1.0
3128552,19779.020924876848,9.675387698626873,-0.19346045157580072,0.2731881108346812,5.891903210591133,0.0070482935334461915,0.0024282676167785996,4.336808689942018e-19,33.471706498545245,0.0,30.38611859696539,3.0855879015798564,9.847753400139387,7.254687012558704e-05,5509.0,1.116,0.924,4.308,0.16,1.0
3219995,19652.617316502463,69.30433257666772,-0.7034108016853519,-0.7286696455948887,5.59347841046798,0.01643780187560562,0.009459457360208002,1.734723475976807e-18,28.219816189375702,0.0,26.993765315295605,1.2260508740801015,22.016821543989604,0.0003352061884996665,6103.0,0.949,1.028,4.496,-0.2,1.0
3232249,9825.050490147783,5.099490998357472,1.9334470741736516,21.707701987291998,4.149197749014778,0.004020153027160135,0.0013855096185578998,2.168404344971009e-19,30.242948084764063,0.0,19.453621280990777,10.789326803773292,1.8030429360193663,4.5812649245106144e-05,4832.0,0.746,0.791,4.592,0.12,1.0
3241557,44379.896770935964,8.323558949479517,1.6354449921319045,18.161380951470296,7.195207083497538,0.026943357471395476,0.0006243183161132,0.0,29.732186344379443,0.0,20.168882995734748,9.563303348644697,2.1089868376502174,2.099806209620231e-05,6026.0,0.904,0.949,4.503,-0.34,0.0
3323289,14442.751312068965,499.546898589846,-10.111687894272038,115.29819087796328,5.005525258990148,0.04828492826635325,0.5093231797218323,0.0,27.504647537265555,0.0,27.361608031991636,0.1430395052739186,191.28573392267398,0.018517712707063295,5427.0,0.899,0.826,4.448,-0.1,0.0
3328052,8738.774843841285,6.381101038696994,6.841794160874496,186.62955503659782,4.223155133300875,0.029318787206690667,0.002722773468121801,8.673617379884035e-19,85.29042161977122,0.0,42.95095986968954,42.33946175008168,1.0144427226962554,3.192355465583815e-05,6208.0,1.024,1.086,4.454,-0.12,0.0
3328080,71399.02185501067,9.82958891028961,-0.048024463058488384,0.39882958406791413,8.306152570362473,0.02351042407424203,0.00046580217895089986,1.6263032587282567e-19,8.378162151842844,0.0,2.1864975359421805,6.191664615900663,0.3531355973628631,5.559717213771888e-05,5702.0,1.125,0.837,4.258,-0.28,1.0
3351888,13621.539502770933,25.310833573909008,-2.508524766088964,8.342581937423104,5.267262813362069,0.004904570971016874,0.0090285362675786,0.0,33.10387084301328,0.0,30.91739552889339,2.186475314119889,14.140283765817243,0.00027273354338713443,5539.0,1.106,0.935,4.322,0.16,1.0
3356156,54291.11294950739,10.429186281772587,0.21418753295173154,0.4829097384710428,8.300690765394089,0.02241943802856567,0.0005890628090128,0.0,32.85868358981679,0.0,5.435602986544836,27.423080603271956,0.19821269779893347,1.7927157351738786e-05,7074.0,1.686,1.512,4.164,0.07,1.0
3356193,5869.799722054527,7.278149233857627,23.838327166735137,1044.9101025874495,4.346113263266796,0.04359423605408786,0.0022950975690037003,4.336808689942018e-19,89.53994368663552,0.0,40.90714969419787,48.632793992437655,0.8411433005353464,2.5632108407436397e-05,5704.0,0.804,0.897,4.575,-0.3,1.0
3440230,48731.924034482756,7228.215863393512,-3.205440814667193,9.35085147795688,7.1116020413177345,0.4058901000470362,0.6631650924682617,0.0,33.24681074007094,0.0,2.7177948825628846,30.529015857508057,0.08902333459501799,0.019946727453236595,8104.0,3.369,1.957,3.675,-0.34,0.0
3449540,28655.253012315276,2482.7182471507986,-3.3874367198016015,10.557562181581964,6.124490357697045,0.19571850196395027,0.421745091676712,0.0,33.18557922907348,0.0,0.9808599997777492,32.20471922929573,0.03045702595129171,0.012708685180897523,5297.0,5.059,0.757,2.909,-1.74,0.0
3449870,74128.90121108742,24.56887332293539,-0.17519939953016322,-0.3344119392368463,8.6911152228145,0.021906333085809925,0.0008829489815980002,2.168404344971009e-19,9.216008348237663,0.0,9.093400761463272,0.12260758677439293,74.16610043956928,9.580599891284211e-05,4860.0,7.104,1.672,2.958,0.06,0.0
3532510,127148.40330916845,46.84143403342158,-0.046629223825686725,-0.3850549203908793,10.405979901918977,0.029793193269861584,0.0009622137295082001,1.0842021724855044e-19,9.64510599886853,0.0,4.883859239816957,4.7612467590515735,1.0257519639746298,9.976185122892651e-05,7183.0,1.533,1.345,4.195,-0.32,0.0
3546060,6162.37053342259,6.199047218526973,21.471555523719786,942.7690035988239,3.7929465750486853,0.025367622119606387,0.0028331854846328003,4.336808689942018e-19,88.21205718587589,0.0,62.73063053422811,25.48142665164778,2.4618177361099143,3.2117893436551024e-05,4818.0,0.618,0.607,4.639,-0.68,1.0
3556220,58218.979542487694,25.18323420140917,-0.08412181036000402,-0.8651537447089019,8.21206659913793,0.007772896104794859,0.0011565962340682,0.0,24.6235687738008,0.0,3.698657466302393,20.924911307498405,0.17675856471699455,4.697110308103276e-05,5959.0,1.334,0.858,4.121,-0.54,0.0
3557560,11653.025170566503,5.709448719335991,0.22779703245725758,0.9869242402465486,5.02533696317734,0.005892775668927942,0.0015491178492084002,2.168404344971009e-19,31.12174274854624,0.0,24.562301537502208,6.559441211044032,3.74457167960822,4.977606209101836e-05,5635.0,1.252,0.972,4.23,0.14,1.0
3629119,32768.91746059113,11.056286587808168,0.4005728848009558,1.1394222334586779,6.7936175948275865,0.024709438796038447,0.0013382874894887,0.0,33.38970349988085,0.0,31.346287280706747,2.043416219174105,15.340130731293376,4.008084256910617e-05,5762.0,0.801,0.892,4.576,-0.36,1.0
3734868,7194.533363464374,31.82440728147653,-1.393379926005245,3.1233139401215935,3.9019965436609336,0.009344961669522674,0.023614579811692196,3.469446951953614e-18,87.14864137482071,1.4210854715202004e-14,34.349304394068895,52.79933698075183,0.6505631643826869,0.00027096899238117107,5627.0,1.024,0.874,4.359,-0.1,0.0
3764411,8209.578976293104,7.472350576748482,2.8971772439343906,37.014696432255654,4.462878836391626,0.004337195101543636,0.0022972924634813994,4.336808689942018e-19,30.42700195809448,0.0,15.714186447745304,14.712815510349174,1.0680610634063,7.550176619910085e-05,5977.0,1.022,1.133,4.473,0.21,0.0
3765692,5257.288281158714,12.44880464714466,-0.39449407432008654,0.6129514215774532,4.06611390567186,0.019177573614969644,0.0079565420746803,0.0,87.39438033816987,0.0,3.391852344451763,84.0025279937181,0.040377978914246895,9.104180329273922e-05,5327.0,0.681,0.772,4.646,-0.5,1.0
3831911,13576.381272167486,137.7136456797848,0.4670908805739097,-0.4415263322830656,4.818786091995074,0.011442076499608433,0.018980911001563,0.0,32.91967953801213,0.0,18.309213571417786,14.610465966594347,1.2531573161405671,0.0005765824786679164,3857.0,0.531,0.535,4.717,-0.1,0.0
3838496,724.8186181423102,34.007020008695676,-3.5613541376399995,12.585644088142782,2.785364178811079,0.01280983830386556,0.2815122306346893,0.0,92.809001428177,0.0,3.105994301593455,89.70300712658354,0.0346253081859915,0.003033242716433095,5780.0,1.0,0.0,4.438,0.0,0.0
3848966,20488.790171182263,11.561926558497708,19.208680722528577,595.7823255428475,5.315371923214286,0.014035353254072727,0.0011607158230617,0.0,33.471593733891496,0.0,0.2860837718108087,33.18550996208069,0.008620743315891726,3.467763733068933e-05,5640.0,2.916,1.479,3.679,0.12,1.0
3852476,76902.42167590617,14.989937725855356,0.20911762585575122,-0.05048374968172409,8.409078590618337,0.03579355531805718,0.0005274568102322,0.0,8.889045084652025,0.0,7.683405146839505,1.2056399378125209,6.3728801053985835,5.9337841789673663e-05,5267.0,4.525,1.628,3.338,-0.32,0.0
3858884,2696711.1362158027,141597.25514679519,-5.183191304608435,28.41404605589927,236.32593657308206,7.157707012936619,0.4167560636997223,0.0,30.71715699445486,3.552713678800501e-15,11.246982077835128,19.47017491661973,0.5776517955461671,0.013567533291164375,6569.0,1.729,1.11,4.008,-0.5,0.0
3937519,19268.15827463054,13.46352468164078,-3.0823133409478003,15.899397867228181,5.257317323953202,0.012235073701012617,0.0048280744813382,0.0,33.45099189058965,0.0,0.919551239181601,32.53144065140805,0.028266538231999948,0.00014433277054375334,5392.0,1.087,0.888,4.314,0.18,1.0
3965326,190436.86695812808,55.772202042533365,-0.021992924777623764,0.6635987380063355,13.581346278017241,0.04531507917956245,0.0008919301326386002,2.168404344971009e-19,33.430815314313804,0.0,23.78578508271312,9.645030231600686,2.466117995013028,2.667987895517555e-05,6102.0,1.568,1.148,4.107,0.04,0.0
3967326,11577.71078201071,61.92981324840042,0.04955966583530308,-0.5314362627739024,4.57736210513632,0.018989849459868594,0.0124391429126262,0.0,89.39687242302898,0.0,69.69833151720377,19.69854090582521,3.5382482546382135,0.00013914516734566055,5229.0,1.005,0.878,4.378,0.32,1.0
3967760,8801.327858990147,68.37568536361967,-0.5947393426638353,-0.6691244407976034,4.663479761022168,0.009187579102824328,0.0192247852683067,0.0,32.57258078293671,0.0,25.17533244407969,7.397248338857025,3.4033370095876228,0.0005902137385492019,5334.0,1.004,0.865,4.372,0.16,1.0
3972391,79866.42932196162,252.35447482347033,-0.33766927793454754,-1.0734896511442413,8.941682303837952,0.03421144084593188,0.006981247570365598,1.734723475976807e-18,7.949067420027859,0.0,6.539079022521037,1.4099883975068224,4.637679569848962,0.0008782472613741989,6420.0,2.051,1.146,3.873,-0.5,0.0
3973504,6830.966035036855,52.41873955506762,-2.967847171183628,16.407072131130786,5.387498602432433,0.028960571364861142,0.061832845211029025,2.7755575615628914e-17,88.02814655133261,0.0,4.352503236514167,83.67564331481844,0.05201636954402711,0.0007024212928594449,5896.0,0.916,1.008,4.518,-0.08,0.0
4069063,58353.64101416256,85.62751341932116,-1.886135257710092,3.7749499800380484,8.069050533866996,0.008093999282584363,0.0061404639855027,0.0,33.06300040188944,0.0,1.777809081679152,31.285191320210288,0.056825895889752426,0.00018572010177974325,6140.0,1.187,0.899,4.243,-0.52,0.0
4072333,7153.657226539409,4.94095677255851,0.18041488346197457,0.8017588890557104,4.17963699932266,0.005236715838889071,0.0022392186801880004,4.336808689942018e-19,33.41040620343847,0.0,3.1469272597241797,30.26347894371429,0.10398431593382554,6.702159200135546e-05,5645.0,0.865,0.965,4.549,0.0,0.0
4076976,25582.746228448275,8.028495905144378,1.6571074790394797,19.83526681927918,6.028835291687193,0.0052475811613681995,0.0008880645036697001,1.0842021724855044e-19,29.364398114244977,0.0,23.908407722577977,5.455990391667001,4.382046452473068,3.0242897197201308e-05,4763.0,0.516,0.53,4.738,-1.6,0.0
4139254,195897.32509594882,49.89315824756021,-0.3463245791316281,-0.31247052379884144,12.754574941364604,0.029805947984577745,0.0008025483693927001,1.0842021724855044e-19,9.64508826241945,0.0,0.0204345348174683,9.62465372760198,0.002123144714881595,8.320797740252149e-05,5571.0,1.376,0.871,4.101,-0.18,1.0
4139816,5546.528208620689,7.358022056366106,0.12184488527781769,-0.006535943254804888,3.678729785036946,0.005420467764232418,0.003977714572101802,1.734723475976807e-18,28.44461899788439,0.0,20.393523672748415,8.051095325135975,2.5330120084489227,0.00013984066485675148,3950.0,0.493,0.502,4.754,-0.46,1.0
4144576,30610.947129926106,71.53896122164589,0.39313249254387633,-1.070698943257256,5.72054964205665,0.01238462976026696,0.003610991872846999,8.673617379884035e-19,33.471487382557825,0.0,20.72050772048533,12.750979662072496,1.625012873097519,0.00010788262032377105,5237.0,0.887,0.907,4.5,0.3,1.0
4171955,21521.971868226603,9.475541723527561,4.81893032505938,64.18763914194737,5.93726014020936,0.005153677623432716,0.0011430280283093001,2.168404344971009e-19,29.79349550882762,0.0,21.394952158887463,8.398543349940155,2.547459567685669,3.8365017948485115e-05,6011.0,0.902,0.988,4.522,-0.24,0.0
4178389,26829.427357142857,42.15771044602656,-13.653600976718312,209.19525329572343,6.112449564778325,0.005937463744651839,0.027641577646136197,3.469446951953614e-18,32.0413080063372,0.0,24.684920222614892,7.356387783722312,3.3555758060579817,0.0008626856549671297,5875.0,0.809,0.895,4.572,-0.42,1.0
4180401,24675.79561465433,95.86015161747788,0.4408976744146982,-0.15181146760078912,6.003109883592989,0.0353906980004365,0.008470019325613896,3.469446951953614e-18,89.06978950225312,0.0,67.10310550004942,21.966684002203692,3.0547670480692766,9.50941871295817e-05,5240.0,0.856,0.958,4.555,0.42,0.0
4242806,26336.266766625617,48.718412496232354,-0.372830308909555,-0.7830361827438095,5.894696158559113,0.0078980059925177,0.0046179904602468005,8.673617379884035e-19,25.604138891168983,0.0,5.660321468807524,19.943817422361462,0.2838133274649674,0.00018036108535087218,4256.0,0.624,0.614,4.635,-0.16,0.0
4243911,15872.038856219211,62.226907173379075,-0.1127437249522218,-0.9419086883996552,4.850712312500001,0.017911913597965203,0.008064865134656402,1.734723475976807e-18,28.281131012634432,0.0,20.802199328769348,7.478931683865085,2.7814395727411263,0.0002851676916982485,5194.0,0.815,0.879,4.559,0.14,1.0
4252322,70444.7758392857,99.76509129015227,0.7964644343739465,-0.24670327930781166,8.02581307937192,0.008896728520060992,0.0021560613531619,0.0,32.551969821040984,0.0,10.46245260273281,22.089517218308178,0.47363878647481533,6.623443370034795e-05,5940.0,1.312,0.993,4.199,-0.12,1.0
4365461,67585.13972167487,1690.1197474450655,-3.148730205769901,8.753467389501113,7.9116726624384235,0.08062841557630604,0.11479924619197844,4.163336342344337e-17,33.16508222090488,0.0,3.780389680483495,29.384692540421383,0.12865166265161884,0.003461449061572602,6351.0,1.613,1.27,4.126,-0.04,0.0
4372765,1017.4730999374023,20.109177430422072,-6.489604050214315,47.02522608247167,2.9102161391683437,0.015382979765353312,0.1883914768695831,0.0,96.0335635487936,0.0,61.645354815453175,34.388208733340434,1.7926305351012821,0.001961725337955809,6517.0,1.374,1.313,4.279,0.14,0.0
4454219,3474.4771805295945,64.01573106691558,-3.6484277567218784,14.935308322581452,3.141801332788162,0.013953058863427374,0.11227068305015561,1.3877787807814457e-17,31.50999484831118,0.0,18.77927698907297,12.730717859238212,1.475115207296055,0.0035630180210313453,5780.0,1.0,0.0,4.438,0.0,0.0
4471747,13321.958762931032,5.389406632307012,0.3733687554986212,2.373309989965164,4.450406335529556,0.004234224403765212,0.0014104646397753997,2.168404344971009e-19,32.79731036086014,0.0,12.975930169610365,19.821380191249773,0.6546430868974277,4.300549591569963e-05,6074.0,1.292,1.173,4.284,0.16,1.0
4484179,76326.75456076759,10.709146319595048,0.2514886257701118,0.09473081296634378,8.739312251599145,0.03313965361431182,0.00034739731927399986,1.0842021724855044e-19,9.50209338775312,0.0,2.02302656199754,7.479066825755581,0.27049180581447146,3.656007876766061e-05,6248.0,2.944,1.698,3.73,0.24,1.0
4544907,20122.097643472905,6.64908759123523,0.2781457013560685,0.6436311477117393,5.206701799137931,0.007267702722596651,0.0009737520013004003,2.168404344971009e-19,28.99627017720195,0.0,6.23249508185836,22.76377509534359,0.273790036229237,3.358197319060817e-05,5504.0,0.993,0.943,4.418,0.2,1.0
4577484,509895.94505025784,119.09445628519677,0.6442030786177053,9.972636952716341,107.17587622134512,1.049561968960814,0.0009064354817382,0.0,25.897700764035108,0.0,13.033272599124755,12.86442816491035,1.013124829096572,3.500061472624545e-05,5428.0,2.203,1.208,3.834,0.08,0.0
4579598,41974.833278325124,61.32834450673932,-0.5166086453403446,-0.24897967688498746,6.853072147660098,0.00901978755841554,0.004538943525403699,8.673617379884035e-19,33.4717160967557,0.0,30.38612477582501,3.085591320930689,9.847744489673808,0.0001356053384498653,6241.0,1.131,1.079,4.366,-0.06,0.0
4645492,39319.20127894089,7.838827740577765,0.13781623853804892,0.6920541252794825,6.206947857450739,0.005521397145877666,0.0007870284607633,0.0,33.00151675172674,0.0,32.96064842121268,0.04086833051405841,806.4885821869466,2.3848250455757305e-05,5672.0,0.965,1.08,4.503,0.36,0.0
4679687,9918.044348709835,9.507384352188275,0.11426334481699321,6.021293245834414,4.826142364021422,0.04383348679397184,0.0040023671463131,0.0,89.45786062379193,0.0,22.639675771344628,66.8181848524473,0.33882505911398403,4.4740250590213566e-05,5432.0,0.872,0.775,4.446,-0.26,0.0
4760959,7585.959897223587,6.208437601339759,0.8681088162622698,10.29640134577726,5.406112936830468,0.007708930727261225,0.0029039373621344007,8.673617379884035e-19,87.23118383498513,0.0,1.1238851728121515,86.10729866217297,0.013052147462776324,3.3290128612006897e-05,5553.0,0.806,0.903,4.577,-0.16,1.0
4764774,9509.247018780788,5.374710325089043,0.33770075841732033,1.5099282903246207,4.3759103236453205,0.004231077782784532,0.0018703994574025,0.0,33.43084273047134,0.0,31.71435512170865,1.7164876087626908,18.47629804229784,5.594831744248441e-05,5693.0,0.842,0.938,4.558,-0.14,0.0
4772095,12772.82287130542,10.49424006991813,-0.15020602084139353,0.04410715220156902,6.0636496956280785,0.008173200973647198,0.0028434121049940005,4.336808689942018e-19,33.47175190436246,0.0,0.4495613946928642,33.0221905096696,0.013613917615407903,8.494960252360763e-05,6832.0,2.578,1.717,3.851,0.06,0.0
4825872,242358.797782516,68.36277587050036,0.08976648472124994,-0.5062953691038428,13.110833918976546,0.05648839206724789,0.0006563719944096999,1.0842021724855044e-19,9.645096021500647,0.0,7.642514011153253,2.002582010347396,3.8163281979644252,6.805239936379378e-05,6388.0,3.659,1.659,3.531,-0.2,0.0
4851356,19885.674414408866,26.30032355937183,-0.4598486243374515,-0.16927067054347456,5.171766257697044,0.009962509075762255,0.0036121197044848992,8.673617379884035e-19,24.766571449348703,0.0,7.744686332262063,17.02188511708664,0.4549840293249239,0.0001458465725070442,5930.0,0.997,0.99,4.436,-0.1,0.0
4851530,9401.147000608571,29.570626508337742,1.6610755918210627,19.947647238255747,4.458882591626096,0.07455244135159915,0.006383989471942101,1.734723475976807e-18,88.45684619319218,0.0,73.15165266793338,15.305193525258797,4.779531063601196,7.217066484406e-05,5275.0,0.796,0.739,4.505,-0.3,1.0
4856592,541223.3176332623,104.50812057768235,-0.028886181326803033,0.18513173449739684,20.00263511727079,0.07462099846804456,0.0005499104736371998,2.168404344971009e-19,9.604264134570258,0.0,1.7778107255217035,7.826453409048554,0.2271540384195285,5.725690262941763e-05,5071.0,3.698,0.832,3.222,-0.62,0.0
4902673,20617.00498953202,11.30630798238858,0.0503695847914941,0.0370465702285685,6.8279597208128076,0.00601650845938245,0.0019262237474322002,2.168404344971009e-19,33.41002854968974,0.0,31.100975532724988,2.3090530169647536,13.469141607006296,5.765405698212225e-05,5576.0,0.758,0.76,4.56,-0.56,0.0
4914709,8544.686143472905,7.934707424395552,-0.06699328877054474,0.9072979909470194,3.824926930603448,0.0037437224932177805,0.0030845869332550998,4.336808689942018e-19,33.32845707642991,0.0,32.16370698861283,1.1647500878170831,27.61423219521727,9.255114431581035e-05,5301.0,0.84,0.869,4.528,0.06,0.0
4932442,34086.19776539409,6.59864920307041,0.2415653007085299,0.09370628213426402,5.966350243965517,0.008520299567061212,0.0005577564588747,0.0,30.65170732104889,0.0,14.345038797648158,16.30666852340073,0.8797037786938924,1.819658640336474e-05,5861.0,1.304,1.01,4.212,0.0,1.0
5009743,38470.232299261086,8.955496458080349,0.2359185196138466,0.42802086430424024,6.153558801600986,0.0053176798470907375,0.0007569799781776,0.0,28.056452427066688,0.0,15.407588298599876,12.648864128466812,1.2181004494960137,2.6980601099329412e-05,5997.0,0.971,1.004,4.466,-0.14,1.0
5022828,228628.31522388058,15.76629904947525,0.035296084686478144,0.6043017484865012,13.078469228144987,0.04862071270670417,0.0002529351913834999,1.0842021724855044e-19,8.909477986853744,0.0,5.129080991639057,3.780396995214687,1.3567568806595398,2.838944810989676e-05,9565.0,2.286,2.335,4.088,0.07,1.0
5024126,7592.96022008992,5.09820118266082,0.9437844604314171,11.251873306211243,4.230965572337908,0.020541745963141487,0.002435457194224,0.0,85.51070749855717,0.0,55.740339609874354,29.770367888682813,1.8723429265622573,2.848131230564057e-05,5210.0,0.799,0.786,4.528,-0.12,0.0
5031804,113190.55095948829,63.538733918569946,0.431102311657102,0.3938367226920736,10.298368482942431,0.03930534096471608,0.0013913010479882002,2.168404344971009e-19,9.685998871653284,0.0,0.0204346005339175,9.665564271119363,0.002114165075784645,0.00014364041569522773,6877.0,1.753,1.196,4.028,-0.5,0.0
