star_id,time,flux,flux_err,label,teff,radius,mass,logg,feh,depth,duration,ingress,egress,symmetry
9157030,132.94256732208305,7585.365,4.168583,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,132.9630017231393,7580.569,4.167735,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,132.98343622407992,7575.3755,4.1677403,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.0038705250117,7580.058,4.165789,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.02430492583517,7576.344,4.171365,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.0447393266586,7579.498,4.1692624,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.06517372747476,7584.8745,4.172609,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.08560812818178,7589.671,4.1728272,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.10604252877238,7580.3584,4.1724854,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.1264769293557,7590.9404,4.1725683,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.1469113299463,7583.7383,4.1724896,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.1673457304205,7583.6987,4.1714664,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.1877801308874,7579.133,4.171002,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.20821463124594,7575.6235,4.17217,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.22864893160295,7585.919,4.1726713,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.24908333183703,7597.5933,4.1737576,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.26951773207838,7585.3555,4.172535,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.28995213220333,7581.662,4.172647,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.310386532321,7585.9146,4.1730247,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.33082083232875,7578.132,4.1709065,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.35125533233804,7576.7007,4.1735077,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.3716897323393,7578.995,4.169406,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.3921241322314,7579.3267,4.1739364,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.4125585320071,7584.6655,4.173216,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.43299293177552,7580.4507,4.1740084,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.4534273315512,7581.8794,4.1716456,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.47386163120973,7583.863,4.172389,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.4942961308625,7581.5693,4.1724863,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.51473053040536,7585.334,4.171782,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.53516482983105,7584.3193,4.172213,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.5555993293674,7585.2324,4.1720624,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.57603372867743,7588.176,4.174351,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.59646802810312,7587.4395,4.1718225,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.61690242728946,7573.739,4.172705,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.63733692660026,7579.5347,4.1735926,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.6577713257866,7582.1104,4.173298,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.67820562486304,7575.3657,4.1734076,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.698640123941,7582.5796,4.1727834,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.7190745229018,7582.926,4.174462,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.73950882185454,7581.6533,4.1751614,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.75994322069891,7577.1675,4.173746,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.78037771953677,7581.168,4.175233,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.80081201838038,7592.293,4.177437,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.82124641710834,7580.2754,4.1741705,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.84168081571988,7594.7275,4.1767554,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.86211521432415,7579.667,4.175393,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.8825496129357,7589.505,4.175276,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.90298401143082,7593.924,4.1763754,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.92341840980225,7585.0015,4.175704,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.94385280818096,7574.4517,4.1758485,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.96428720655967,7580.3496,4.1746283,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,133.98472150481393,7588.1636,4.1752133,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,134.00515600296058,7588.0728,4.1751833,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,134.02559040110646,7589.2427,4.1764317,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,134.0460246992443,7584.3057,4.1759233,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,134.06645919727453,7589.3115,4.1770763,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,134.086893595304,7587.3105,4.1752825,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,134.107327893209,7583.465,4.1756935,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,134.12776229100564,7590.106,4.1759996,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,134.14819678880303,7596.415,4.178551,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,134.1686311865924,7582.796,4.1769323,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,134.18906548427185,7597.69,4.173976,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,134.20949998183642,7591.5005,4.173544,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,134.22993437950936,7582.759,4.174217,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,134.250368676956,7590.9233,4.1758103,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,134.27080307440335,7586.974,4.1750946,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,134.29123757184425,7583.182,4.174763,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,134.31167186917446,7592.1694,4.175429,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,134.33210626638902,7589.7866,4.1788163,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
9157030,134.35254076371348,7590.707,4.1761036,1,4810.0,0.685,0.751,4.633,-0.14,0.0022141910904488987,1.001285657112021,,1.001285657112021,
